Basin,Country 1,Country 2,Description,Scale
Mahakali River,IND,NPL,"1950-1991.Nepal has massive hydroelectric potential  but lacks financial resources. The present shortage of power is part of result of delays in building World-Bank funded the Arun 111 hydroelectric plant at the foot of Mt. Everest. Another energy issue is: Nepal felt shortchanged by ruling Nepal government in controversial Tanakpur barrage to be built on the Mahakali River by India. Opposition leaders of the Nepalese Communist Party said Prime Minister Koriala ""sold off"" Nepal interests to construction of the river dam when premier signed the Tanakpur Accord during his official visit to India in 12/91. Protests & a legal suit resulted within Nepal (see article for details). Indo-Nepal Treaty of Peace & Friendship signed between 2 countries in 1950 had provided the basis for cooperation for mutual benefits (since all rivers flowing in Nepal enter India). The 1st mutual beneficial water project was the Kosi project  built after agreement was concluded between the countries on 4/23/54. Tapping of the Kosi River consisted of a canal system  flowing channels on both side  a barrage & hydroelectric station. A revised agreement on the Kosi project was signed in 12/19/66 after a series of discussions between the two governments. The main provision was that any construction & other undertaking by India in connection with the Kosi project was to be planned & carried out in consultation with the Nepali government.",
Caspian Sea,IRN,USR,1980-1985.In the last 5 years  Soviet measures to rehabilitate & raise the water level of the Caspian Sea. Among plans are the diversion of some portion of the waters of northern rivers in the Soviet Union's European area to the Sea & channel between the Caspian & Black Seas. In the 1970s  Soviet & Iran experts worked to prepare extensive programs to prevent pollution of Caspian waters. They focused on fishery resources & water filtration systems.,
Tigris-Euphrates/Shatt al Arab,SYR,TUR,An unsually dry season has forced Turkey to decrease water flow to Syria to nearly half of the mutually agreed level  a senior Turkish official said.,-3
Lake Lanoux (Fonte-Vive  Carol and Segre Rivers),ESP,FRA,"France and Spain settled their border areas with treaties including the (5/26/1886) Treaty of Bayonne and an Additional Act ""to make special provisions for the enjoyment of waters of common use."" Lake Lanoux lies in the border area  entirely in France  consists of appx. 86 ha of surface area and 17 million cubic meters of water  is drained by the River Font-Vive  which flows into the Carol River. The Carol River flows from France into Spain to join the River Segre. The Additional Act provided for ""The Regime and Enjoyment of Waters of Common Usage Between the Two Countries"" and required consultations and agreement before any interference with the interests of any of the parties.",
St. Lawrence,CAN,USA,IJC Commissioners along with experts from key interest groups and government agencies will brief news media and answer questions on current water level conditions in the Great Lakes and St. Lawrence River  the outlook for the summer and potential impacts.,0
Aral Sea,KAZ,KGZ,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KAZ,TJK,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KAZ,TKM,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KAZ,UZB,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KGZ,TJK,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KGZ,TKM,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,KGZ,UZB,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,TJK,TKM,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,TJK,UZB,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Aral Sea,TKM,UZB,The 1992 Water Treaty  1993 Kyzyl-Orda Agreement & 1995 Nukus Declaration all pay homage to cooperation. Context: water resource conflicts & management in the Aral Sea basin (however  it is not clear from article whether latter 2 agreements are water related.,6
Ladoga Lake,FIN,RUS,The course of implementation of a program for border cooperation between the Leningrad region of Russia & Finland for 1998-2000 is considered a success. Cooperation in agriculture  environment protection  & development of regional & local self-government is involved. The conclusion was made on Wednesday in St. Petersburg at the 3rd meeting of the subgroup on cooperation between contiguous Leningrad region-Finland  established in conformity with the 1992 agreement between the governments. Governor of the Leningrad region Serdyukov noted with gratitude financial aid of neighbors in implementation of joint project to ensure reliable operation of water-supply & sewage systems in Svetogrosk. One of the most prospective joint projects agreed upon in 1999 is the protection & use of water resources of Ladoga Lake. Both sides agreed with the need to pay attention to projects of development of industry  entrepreneurship & water sector.,2
